id,name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
6sWYn1PkP433i1l8eBp6B2,Mash Up: Nhớ Người Hay Nhớ ... Là Do Em Xui Thôi,Sofia,511,[],Gala Nhạc Việt Tập 9: Sofia,2022-11-17,2,261,False,13
4UM0Ocg9FPUm86Km2NIRut,Nhớ Người Hay Nhớ (Live performance),Sofia,511,[],Nhớ Người Hay Nhớ (Live performance),2021-02-10,1,230,False,10
6hz1KrKF2hdeu0DP6FuK5l,Mashup Là Do Em Xui Thôi & Wherever Are You - Live,Sofia,511,[],Studio Số 6 - Tập 4,2022-09-10,2,396,False,3
350jyz12XEeC1blsfcrYaG,Sao Em Lại Tắt Máy?,BMZ,200,[],Sao Em Lại Tắt Máy?,2020-11-21,1,198,False,57
0OYyivKo7eLtmHzYagW60S,Quên Đặt Tên,BMZ,200,[],Quên Đặt Tên,2022-06-23,1,334,False,53
6gBWxXAK6LTkGAy0062LoV,Họ Yêu Ai Mất Rồi,BMZ,200,[],Họ Yêu Ai Mất Rồi,2021-01-20,1,286,False,48
2mvrI7vvk8uWijJfZDAR3w,Hình Như Ta Thích Nhau - Speed Up Version,BMZ,200,[],Hình Như Ta Thích Nhau (Speed Up Version),2022-10-21,1,179,False,43
6nxwqXoSg205rObQN1yUJ3,Đi Ngang Ngày Buồn,BMZ,200,[],Đi Ngang Ngày Buồn,2021-02-27,1,246,False,41
159NPN0CTJeY05EWppQDwJ,Họ Yêu Ai Mất Rồi - Lofi Version,BMZ,200,[],Họ Yêu Ai Mất Rồi (Lofi Version),2021-03-12,1,331,False,41
5Ol16Ziqsy902R0oVgqzaP,Lâu Không Cười,BMZ,200,[],Lâu Không Cười,2022-03-24,1,326,False,39
3f1VyI0p27ouruPLxaipR9,Nụ Cười 18 20 - Lofi Version,BMZ,200,[],Nụ Cười 18 20 (Lofi Version),2021-04-01,1,273,False,39
2KPmisfkIZlWm1N4Ni4HpB,Bao Lâu Ta Lại Yêu Một Người,BMZ,200,[],Bao Lâu Ta Lại Yêu Một Người,2021-10-05,1,230,False,37
6QRgLWKlfQRnv2GFKTgoSa,Hình Như Ta Thích Nhau,BMZ,200,[],Hình Như Ta Thích Nhau,2022-10-20,1,212,False,37
3QoE0a8SanFE7SXBjpD1lK,Ngày Xưa Em Đến,Anh Khang,49231,['v-pop'],Những Bài Hát Bất Hủ Thập Niên 8x 9x Của Anh Khang (Vol. 2),2021-11-08,10,253,False,43
33ihvzDANAkebpCpxNN76a,Chuyen Di Cua Nam - Di De Tro Ve 2 (Cover) - Original,Anh Khang,49231,['v-pop'],Chuyen Di Cua Nam - Di De Tro Ve 2 (Cover) [Original],2019-03-18,1,223,False,42
3eqMW2b2P3zxIvOk4gmZMi,Ai Khổ Vì Ai,Anh Khang,49231,['v-pop'],Những Bài Hát Thập Niên 8x 9x Hay Nhất Của Anh Khang,2021-08-01,5,247,False,39
5oX6rrywNA26TJBUce6U2I,Beo Dat May Troi,Anh Khang,49231,['v-pop'],Ai Con Cho Ai,2010-09-01,11,249,False,36
3Bl1GJdHX9Noz0nCM5ogWP,Xuân Này Anh Nói Yêu Em,Anh Khang,49231,['v-pop'],Xuân Này Anh Nói Yêu Em,2022-01-15,1,239,False,35
155nug8P6NNt81cfJ0Lzs7,Sau Tat Ca (Cover) - Original,Anh Khang,49231,['v-pop'],Sau Tat Ca (Cover) [Original],2019-03-19,1,235,False,30
5iHGApnQkuLaXh4c5dpGa4,Em Gai Mua Cover - Huong Tram ft Anh Khang - Original,Anh Khang,49231,['v-pop'],Em Gai Mua Cover - Huong Tram ft Anh Khang (Original),2018-03-07,1,196,False,30
7BnvzUpYkFCFk1M7qYHdEs,Mùi Hương (Lofi),Anh Khang,49231,['v-pop'],Mùi Hương (Lofi),2022-01-22,1,223,False,28
3GsFeuSrLK5Du7pjtfTNkp,Que Huong Viet Nam,Anh Khang,49231,['v-pop'],Que Huong Viet Nam,2019-03-19,1,294,False,25
125ZagyHd6EyidCtMc0OUO,Hoa Sứ Nhà Nàng,Anh Khang,49231,['v-pop'],Những Bài Hát Thập Niên 8x 9x Hay Nhất Của Anh Khang,2021-08-01,5,222,False,25
2xXhccBCgXADkx05KDi1hp,Bất Bình Thường,WHEE!,4237,"['indie viet', 'v-pop']",Bất Bình Thường,2020-04-01,2,208,False,58
5sh8NLB5FULZqYZoLl1wac,Bất Chấp,WHEE!,4237,"['indie viet', 'v-pop']",Bất Chấp,2020-10-13,1,184,False,52
1UDQtZ20gVnrAw2fo4zc0T,Bất Bình Thường - Lofi,WHEE!,4237,"['indie viet', 'v-pop']",Bất Bình Thường (Lofi),2021-11-01,1,222,False,38
5u7FKaQYIDyawwqnhJ6H3L,Bất Bình Thường - Speed Up,WHEE!,4237,"['indie viet', 'v-pop']",Bất Bình Thường (Speed Up),2022-08-01,1,191,False,31
0W5l4Qd6tuc9695egVusma,Thoáng Qua,WHEE!,4237,"['indie viet', 'v-pop']",Thoáng Qua,2022-05-26,1,194,False,29
2coTtdJ5QXh8HyCRYDkpXz,Anh Chưa Từng,WHEE!,4237,"['indie viet', 'v-pop']",Anh Chưa Từng,2021-04-26,1,249,False,28
1h1VqmhBbn9Xy91lSlS737,My Last Goodbye,WHEE!,4237,"['indie viet', 'v-pop']",My Last Goodbye,2020-12-24,1,258,False,22
22ZVX1nF01xXNJ5NmH9HBb,Bất Bình Thường - Lofi,WHEE!,4237,"['indie viet', 'v-pop']",Bất Bình Thường (Lofi),2021-12-12,1,197,False,21
62I1z2Adou8aQwudMUgu7R,Bất Bình Thường - Slowed,WHEE!,4237,"['indie viet', 'v-pop']",Bất Bình Thường (Slowed),2021-11-16,1,148,False,19
31Ndl9JfyqDLanALLwXDH7,Bất Bình Thường - Retro Mix,WHEE!,4237,"['indie viet', 'v-pop']",Bất Bình Thường (Retro Mix),2021-02-25,1,232,True,18
4M3s2pObhdGGipU9akgGNa,Giữa Đại Lộ Đông Tây,Uyên Linh,179389,['v-pop'],Giữa Đại Lộ Đông Tây,2021-11-04,1,226,False,46
38jkj6ZxI4JyrtXduPwDPv,Mùa Đông Chưa Bao Giờ Tới (feat. Vũ.),Uyên Linh,179389,['v-pop'],Mùa Đông Chưa Bao Giờ Tới (feat. Vũ.),2020-11-30,1,267,False,40
6OGVcNuxuurNf8kTVimMZP,Giữa Đại Lộ Đông Tây - Live at XHTĐRLX,Uyên Linh,179389,['v-pop'],Giữa Đại Lộ Đông Tây (Live at XHTĐRLX),2021-03-26,1,207,False,38
0yvZQhL9vZZIgWsIbUD1mt,Bài Hát Của Em,Uyên Linh,179389,['v-pop'],PORTRAIT,2021-04-29,9,227,False,36
5Fv0G4IHtJIW6RFxlYOlBa,Khi Giấc Mơ Về,Uyên Linh,179389,['v-pop'],Khi Giấc Mơ Về,2021-09-21,1,252,False,33
47722H1F9Q21C2AU9qcyDT,Mùa Đông Chưa Bao Giờ Tới - Live at XHTĐRLX,Uyên Linh,179389,['v-pop'],"Xuân Hạ Thu Đông, rồi lại Xuân (Tập 10)",2021-03-25,5,286,False,33
1X7u3U0zsugJOqXtuUMYDF,Nếu Có Một Ngày,Uyên Linh,179389,['v-pop'],Nếu Có Một Ngày,2018-12-14,1,256,False,31
0kmoskLs0y2EdUZeo3XtHf,Chờ Người Nơi Ấy (MiniShow Đà Lạt),Uyên Linh,179389,['v-pop'],Thanh Âm Hoàng Hôn (MiniShow Đà Lạt),2022-02-25,13,140,False,30
3bSI50nzyN7IB7DvfhB4J9,Chỉ Là Giấc Mơ,Uyên Linh,179389,['v-pop'],"Giấc Mơ Tôi, Vol. 1",2017-10-26,6,316,False,29
4BDwHoOGrRntnbtOLouzXr,Chiếc Lá Mùa Đông,Uyên Linh,179389,['v-pop'],Holiday Special 2016,2017-10-26,6,232,False,27
73fFRs03s0gtjggfMW213L,Ngã Tư Không Đèn,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Chỉ Có Thể Là Anh,2022-06-18,11,218,False,62
3ckraK42KnTt0Mk0b8pmA2,Đâu Cần Một Bài Ca Tình Yêu,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Đâu Cần Một Bài Ca Tình Yêu,2019-09-19,2,195,False,49
6lJiEbVzimBvvRgdaVfh2m,Một Ngày Mãi Mãi,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Một Ngày Mãi Mãi,2022-12-03,1,189,False,43
2hol4J83m8pUa93iwzFwXX,Và Khi Ta Ngả Nghiêng,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Tỉnh Giấc Khi Ông Trời Đang Ngủ,2019-01-01,10,272,False,40
4j7WS8erX8FFXgYxNvpjo2,Bụi Hoa Giấy,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Người Tình,2018-01-01,5,234,False,37
5u2eQL1t0gZ01rGCyvnqBp,Thư Cho Anh,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Người Tình,2018-01-01,5,241,False,36
1KpARGYI9TI9WsvmCvFbh6,Một Người Nhẹ Nhàng Hơn,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Chỉ Có Thể Là Anh,2022-06-18,11,241,False,35
79DwA4Jg9vhxplziReNGxC,Chưa Được Yêu Như Thế,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Chỉ Có Thể Là Anh,2022-06-18,11,254,False,35
6aHgd9wFzDZed8KnAqMLeD,Câu Trả Lời,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Câu Trả Lời,2019-07-12,1,167,False,35
6ljJNAUdnEgGpWULzqiS5J,Giữ Cho Em Một Thế Giới,TRANG,93070,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",Giữ Cho Em Một Thế Giới,2019-01-01,1,122,False,35
2a5hng9yXtbjtTVVm9UviC,Mo,Vu Cat Tuong,502422,['v-pop'],Mo,2016-01-01,1,262,False,55
5fR6dFtAbWjJV0VAIT6Vzi,Em Ơi,Vu Cat Tuong,502422,['v-pop'],Em Ơi,2017-02-14,1,201,False,53
5cn5oHiXJTLiuthgbgfkMh,Vet Mua,Vu Cat Tuong,502422,['v-pop'],Giai Ma,2014-01-01,9,210,False,50
7HkOqABWXwZwx9ujjnS6Tg,Yeu Xa,Vu Cat Tuong,502422,['v-pop'],Giai Ma,2014-01-01,9,292,False,45
4L7WXdcvRKDFrh3p3bNDi5,Tìm Hành Tinh Khác,Vu Cat Tuong,502422,['v-pop'],Tìm Hành Tinh Khác,2021-04-16,1,235,False,44
0s7wXifcEHCo9OgELbNv8d,If,Vu Cat Tuong,502422,['v-pop'],Stardom,2018-10-18,10,254,False,43
5pf3f5rhtUnZ1PeTcHKVdz,Có Người,Vu Cat Tuong,502422,['v-pop'],Inner Me,2019-11-30,9,236,False,41
22IXy1do1ScS3RZNea8AsN,Co Gai Ngay Hom Qua,Vu Cat Tuong,502422,['v-pop'],Co Gai Ngay Hom Qua,2017-01-01,1,315,False,40
06PmWcNQ2zyzzbC6w8CqZO,Hành Tinh Ánh Sáng,Vu Cat Tuong,502422,['v-pop'],Hành Tinh Ánh Sáng,2020-10-05,1,228,False,40
7kIKfYdXwrQd2XksI3V7Qj,Vết Mưa - Unplugged,Vu Cat Tuong,502422,['v-pop'],Trạm Không Gian Số 0 (Unplugged),2021-08-08,19,222,False,39
2WOpp4vm16unl0N3i3BNNv,Tình Đắng Như Ly Cà Phê,nân,20551,"['indie viet', 'v-pop']",Tình Đắng Như Ly Cà Phê,2018-04-01,1,215,False,61
1SkRelFwwUW5wKw9F15QV0,"Có Chuyện, Cùng Chill",nân,20551,"['indie viet', 'v-pop']","Có Chuyện, Cùng Chill",2022-07-15,1,230,False,42
37z9493qxR7KdUEjrxoUFO,Mưa Giữa Bài,nân,20551,"['indie viet', 'v-pop']",Giấy Trắng,2022-09-12,4,166,False,36
3Eijko6ZNLhfPBZcLHMLpq,Không Phải Em Thì Không Ai Khác (#Kpetkak),nân,20551,"['indie viet', 'v-pop']",Không Phải Em Thì Không Ai Khác (#Kpetkak),2020-04-09,1,246,False,24
0dVQ9HW92fWpKSWpDm0Tlv,drivers license,nân,20551,"['indie viet', 'v-pop']",drivers license,2022-06-24,1,235,False,20
1s8iCqVnoS8BJfl61zMRx0,Hình Dạng Của Nước,nân,20551,"['indie viet', 'v-pop']",Đây Là Mơ,2021-12-30,10,354,False,15
0K78OgSEJx7dzHD8RPFT7d,Góc Tối,Mỹ Lệ,192,[],Mỹ Lệ- Nhan Sắc,2018-08-09,9,234,False,4
1hV7iUu1ry8jiqbvNbuRoO,Và Cơn Mưa Tới,Mỹ Lệ,192,[],Về Với Em,2015-01-01,12,303,False,20
7CF2OihY9Y0vRex0cIPAwn,Ta thấy gì đêm nay,Mỹ Lệ,192,[],Như cánh vạc bay,2016-01-01,10,272,False,14
0cqhw9Ue05cReRzTTKMK3R,Tình Ta,Mỹ Lệ,192,[],Về Với Em,2015-01-01,12,283,False,9
2u4CrAcy0ndkdhCAo6tJjZ,Và Con Tim Đã Vui Trở Lại,Mỹ Lệ,192,[],Mỹ Nhân Ngư,2015-01-01,10,331,False,7
07RJ0juAPE0J7CIpJXBiUL,Vầng Trăng Đêm Trôi,Mỹ Lệ,192,[],Hội Ngộ,2018-08-20,12,274,False,0
4j9rkcAENTC4IVqiiVveKy,Về Lại Cội Nguồn,Mỹ Lệ,192,[],"Gala Nhạc Việt 5: Xuân Đất Việt, Tết Quê Hương",2015-01-26,17,256,False,2
10SqnJmhBFl773mSXv4JFi,Một Ngày Bình Yên,Mỹ Lệ,192,[],Về Với Em,2015-01-01,12,221,False,2
5OVRTkpf1RayVzjuTltrbI,Dòng Sông Không Trở Lại,Mỹ Lệ,192,[],Về Với Em,2015-01-01,12,377,False,2
54B7bDzrAKasHLCGuQsHhH,Tơ Duyên,Mỹ Lệ,192,[],Tơ Duyên,2018-09-10,8,240,False,1
0ibp5h8QATkvC6P5cO5TUV,PHONG (feat. TGSN & Tyronee),VSTRA,83544,[],PHONG (feat. TGSN & Tyronee),2022-05-20,1,212,True,57
2rGCYAabfA63PIzhQm7hVq,Internet Love,VSTRA,83544,[],Internet Love,2021-02-14,1,219,False,54
5rvn7zGZYmFDq27Y2P7tPu,Tết Real Khum?,VSTRA,83544,[],Tết Real Khum?,2022-01-05,1,218,False,38
2I7JvYMAzHFksLzIy6FIfj,Giáng Sinh Trong Mơ (feat. Tyronee),VSTRA,83544,[],Giáng Sinh Trong Mơ (feat. Tyronee),2021-12-24,1,249,False,31
0AgwvOUYqNtRlifD4pgFzZ,Share The Night,VSTRA,83544,[],1 On 1,2022-10-08,6,257,False,25
67t2va9TBAWGlvQVYFNXN4,Mình Cùng Yêu Nhau,VSTRA,83544,[],Mình Cùng Yêu Nhau,2020-12-17,1,236,False,22
57lL3daB2ozjhvLu1YHIgs,Nhạc Buồn Ngày 2 (extended version),VSTRA,83544,[],Nhạc Buồn Ngày 2 (extended version),2022-10-20,1,264,False,21
0VBv6oyMgeEBOIysaSV9aE,Anh Ơi Ở Lại,Chi Pu,295044,['v-pop'],Anh Ơi Ở Lại,2019-01-01,1,292,False,50
6YVDFHYt2YSkdkbAeqnAeH,คิดมาก - เพลงประกอบภาพยนตร์ Friend Zone ระวัง..สิ้นสุดทางเพื่อน,Chi Pu,295044,['v-pop'],เพลงประกอบภาพยนตร์ Friend Zone ระวัง..สิ้นสุดทางเพื่อน,2019-01-31,1,218,False,43
7aEYnqqVpHpBLudfkhldf3,Shh! Chỉ Ta Biết Thôi - OST Chị Chị Em Em,Chi Pu,295044,['v-pop'],"Shh! Chỉ Ta Biết Thôi (From ""Chị Chị Em Em"")",2019-01-01,1,225,False,39
4fx2Hs100AuN9qPsFj3fW7,Mời Anh Vào Team Em,Chi Pu,295044,['v-pop'],Mời Anh Vào Team Em,2018-11-27,1,195,False,38
7euo1fcj711Kqy0jjltvgC,Nếu Mình Gần Nhau,Chi Pu,295044,['v-pop'],Nếu Mình Gần Nhau,2019-01-18,1,196,False,37
5ZRsfmDqd04BcmCqJPB9AV,Cung Đàn Vỡ Đôi,Chi Pu,295044,['v-pop'],Cung Đàn Vỡ Đôi,2020-06-04,1,316,False,35
4OIRRwrXdzMgpAyAo2HdI1,Cung Đàn Vỡ Đôi (Remix),Chi Pu,295044,['v-pop'],Cung Đàn Vỡ Đôi (Remix),2020-08-17,1,223,False,34
2KUeIwhi6abtBTr2UcENzz,Talk To Me (Co Nen Dung Lai?),Chi Pu,295044,['v-pop'],Talk To Me (Co Nen Dung Lai?),2017-01-01,1,261,False,33
1Qf8uhmyNubhiGOCcWeDPv,Black Hickey - Con Dấu Chủ Quyền,Chi Pu,295044,['v-pop'],Black Hickey (Con Dấu Chủ Quyền),2022-08-08,1,233,False,31
48ogJnwdNJGgHj2aNZhZq6,Sashimi,Chi Pu,295044,['v-pop'],Sashimi,2022-09-09,1,231,False,31
0ZP4bO2ywAv44HiEzzHaq5,Ngày Mai Em Đi,Touliver,166231,['v-pop'],Ngày Mai Em Đi,2017-08-02,1,218,False,52
1UL2QMgWPeNCJhznvr99Jk,Gene,Touliver,166231,['v-pop'],Gene,2019-05-12,1,228,False,46
6Yr49px8UOb8LEwY2eORNV,They Said,Touliver,166231,['v-pop'],They Said,2017-12-02,1,234,True,42
0NTtPK7yNN4xT1YQTMxu9y,Krazy (feat. EVY),Touliver,166231,['v-pop'],Krazy (feat. EVY),2018-01-31,1,228,True,42
3rPvFiFWhHHlRaCU1vgcAc,"Em Ơi Cứ Vui (feat. 1DEE, F & EVY)",Touliver,166231,['v-pop'],"Em Ơi Cứ Vui (feat. 1DEE, F & EVY)",2017-09-20,1,199,False,38
7h4debaiEP8X6aFYaNDkmG,1 Cọng Tóc Mai (feat. Touliver),Touliver,166231,['v-pop'],CONG,2022-11-01,8,202,False,33
5u8zbHIBV5qhinFSxtZZ5b,Kính Vạn Hoa (feat. Tiên Tiên),Touliver,166231,['v-pop'],Kính Vạn Hoa (feat. Tiên Tiên),2022-01-05,1,224,False,29
3dDw6D9gI5rmXhQqzig25D,Gene (OLY Remix) [Radio Edit],Touliver,166231,['v-pop'],Gene (HPM Collective Remix EP),2019-08-23,6,201,False,26
7ADTg7R60cQ6voO9S6wPm1,September Flower,Touliver,166231,['v-pop'],September Flower,2017-10-03,1,228,False,25
3nW6D65vstQRHJambSibDE,Dusted,Touliver,166231,['v-pop'],Dusted,2018-12-11,1,207,False,23
17iGUekw5nFt5mIRJcUm3R,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",Chúng Ta Của Hiện Tại,2020-12-20,1,301,False,63
3ZYrI2prWaAm1RbpCqZzlO,CHẠY NGAY ĐI - Onionn Remix,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",CHẠY NGAY ĐI (Onionn Remix),2018-07-05,1,230,False,61
5fFLotKS1286huYIMQHqz7,Muộn Rồi Mà Sao Còn,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",Muộn Rồi Mà Sao Còn,2021-04-29,1,275,False,60
2z9iLlNBt1aLZUCFgXby97,CÓ CHẮC YÊU LÀ ĐÂY,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",CÓ CHẮC YÊU LÀ ĐÂY,2020-07-06,1,202,False,58
0YRtuiIMa3FM3LywGlJIii,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",m-tp M-TP,2017-04-01,18,227,False,56
1Huy9G87D6pbIveFulsH0P,Âm Thầm Bên Em,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",m-tp M-TP,2017-04-01,18,293,False,56
0f5yQttJS5nNxRAleF4kZO,Hãy Trao Cho Anh,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",Hãy Trao Cho Anh,2019-07-02,1,245,False,55
6UdpjBhLNMFl3dH46iXlGi,Nắng Ấm Ngang Qua,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",SKY DECADE,2022-10-06,4,195,False,54
7rjtRM1AgmmraeTTX8tofW,THERE'S NO ONE AT ALL,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",THERE'S NO ONE AT ALL,2022-04-28,1,172,False,53
59u8Iu6cAugFqtA1avGFRT,Cơn Mưa Xa Dần,Sơn Tùng M-TP,3963681,"['v-pop', 'vietnamese melodic rap']",SKY DECADE,2022-10-06,4,196,False,53
4GrI9UYJ4Ob8Az2tDh4eeT,Ngọt Ngào Ở Ngày Mai,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",Ngọt Ngào Ở Ngày Mai,2022-07-25,1,188,False,41
7ssVARiCxa9KentfZXhZEr,Tèn Tèn Girls! (feat. Tlinh & Suboi),Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",Rap Việt Tập 16,2020-11-16,7,189,False,36
4ozlT89zuLoo93Np318Tjr,Cả Ngàn Lời Chúc,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",Cả Ngàn Lời Chúc,2021-01-07,1,196,False,34
6IQ4jy1T0Ddkfmo8gfrzL4,Lava,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",No Nê,2021-07-15,10,219,False,29
18ce2KQFNxvJx3Oh1bWcTA,N-Sao?,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",No Nê,2021-07-15,10,216,False,28
1F8vOQ4ywGF2AnncLD9PYu,Cho Không,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",No Nê,2021-07-15,10,201,False,26
1dSml8PHIjLz9s1fx7YRml,Trời Cho,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",Trời Cho (feat. Hoàng Touliver),2015-10-28,1,213,False,27
6VL0fVbCuht6fwd1HRXOrJ,Bet On Me,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",No Nê,2021-07-15,10,224,True,26
09WDT0J5iyvt4ZsCULWaRC,Diều,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",No Nê,2021-07-15,10,165,False,25
4FAV3tkfo31xZJc0dTdMzO,Best Friend,Suboi,124500,"['vietnamese hip hop', 'vietnamese melodic rap']",No Nê,2021-07-15,10,258,False,25
56n21o9wtl9IjFVsGe7BG1,Thuận Theo Ý Trời,Bùi Anh Tuấn,139044,['v-pop'],Thuận Theo Ý Trời,2019-11-28,2,237,False,56
67Cxa088HT5J5OJ0SWB6Ip,Buông,Bùi Anh Tuấn,139044,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,233,False,55
5y3m3UvJRHDPCqO2SBq98f,Nơi Tình Yêu Bắt Đầu,Bùi Anh Tuấn,139044,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,276,False,49
6ahYdGHGTfy83VwR4AhQi9,Nơi Tình Yêu Kết Thúc,Bùi Anh Tuấn,139044,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,317,False,47
4rHswytRHkAyIrSFpwdAKP,Chia Tay,Bùi Anh Tuấn,139044,['v-pop'],Chia Tay,2017-10-02,2,269,False,46
0rtwHli23DZDBobMqluwSd,Mơ Hồ,Bùi Anh Tuấn,139044,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,260,False,45
0d0X8B4ZahEeCBdJ6JHPeN,Đường Về Quê,Bùi Anh Tuấn,139044,['v-pop'],Gala Nhạc Việt 9: Chúc Tết Mọi Nhà,2017-01-04,14,241,False,44
2we7oEFxIybcyJaK0FNPOC,Sự Tích Mùa Xuân,Bùi Anh Tuấn,139044,['v-pop'],Sự Tích Mùa Xuân,2021-01-23,1,329,False,42
2a6ISggkFB9EUrGBgx3bnJ,"Lặng Yên (Theme Song From ""Lặng Yên Dưới Vực Sâu"") [feat. Ái Phương]",Bùi Anh Tuấn,139044,['v-pop'],Những Sáng Tác Của Dương Trường Giang,2019-05-06,32,287,False,40
13oWTZuocqL7XmsBBgNiZk,Chỉ Còn Lại Tình Yêu,Bùi Anh Tuấn,139044,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,315,False,38
7ImoqRHOSJaa3NB72B8321,Sài Gòn đẹp lắm,Phương Hồng Quế,835,[],Sài Gòn Kỷ Niệm,2011-07-22,11,204,False,32
6fvfC6QXhLput4cLYtxz6n,Giọt buồn không tên,Phương Hồng Quế,835,[],"Liên Khúc Đêm Buồn Tỉnh Lẻ, Những Đồi Hoa Sim (Asia 283)",2010-01-01,10,286,False,25
67iioPYg0TddQU0Z0wID4i,LK: 24 giờ phép - Tàu đêm năm cũ - Nửa đêm ngoài phố - Kẻ ở miền xa,Phương Hồng Quế,835,[],Chuyện Chúng Mình (Tình khúc Trúc Phương),2016-01-01,13,499,False,19
0WBpZWgUx8HLLSxZkVZMuO,Trời chưa muốn sáng,Phương Hồng Quế,835,[],Giáng Sinh Kỷ Niệm,2012-12-06,12,281,False,13
4M8fNAL7uaNKdNdgs9Bt7Q,Liên khúc Trúc Phương,Phương Hồng Quế,835,[],Mạnh Đình 5 (Chuyện Giàn Thiên Lý 2),1989-02-05,10,499,False,13
1VPguMjRQ3mbQ3w5sdhj3X,Chuyện hẹn hò,Phương Hồng Quế,835,[],Chuyện Tình Mộng Thường,2009-01-01,10,204,False,12
4S0mbd0qwWmOsB2CMEMTuF,LK Ly rượu mừng xuân - Xuân miền Nam,Phương Hồng Quế,835,[],Xuân Kỷ Niệm,2000-01-01,12,276,False,2
1akmWVU6ePd5YeoQOrWsZH,Nhật ký đời tôi - Thương ca mùa hạ,Phương Hồng Quế,835,[],Nhớ Người Yêu (Valentine Tình Yêu),2014-02-14,10,336,False,12
3Eee8VOcjgd9WckpCLXskw,Khúc ca ngày mùa,Phương Hồng Quế,835,[],Quê hương yêu dấu (Vietnam My Beloved Country),2012-07-01,19,229,False,4
4s9O7x8ALft2u3Z3y2zZVi,Qua cơn mê - Cho tôi được một lần,Phương Hồng Quế,835,[],Kẻ Ở Miền Xa,2008-01-01,11,269,False,11
2PYDUM2IC01FOTDLQdFxJP,3 1 0 7 - 2 (feat. W/N & Nau),Duongg,13191,[],3 1 0 7 - 2 (feat. W/N & Nau),2021-02-04,1,268,False,57
5kamDErlytQkd8D2JSBHL5,Love08,Duongg,13191,[],Love08,2021-08-31,1,226,False,41
4pg2H704hhVrEpl2JRmDlF,Lần Sau Cuối,Duongg,13191,[],Lần Sau Cuối,2022-09-26,1,234,False,38
1Syy8ZtAQb4RsmKH2kaXHK,Lần Sau Cuối (Lofi),Duongg,13191,[],Lần Sau Cuối (Lofi),2022-10-05,1,220,False,26
0e8A9MHbSa1bM2EW0eiifK,Chia Tay Giống Như Là (feat. OD),Duongg,13191,[],Chia Tay Giống Như Là (feat. OD),2022-09-15,1,229,False,26
2fTIcQnu5AozjjYUwONphw,Giống Như Mùa Thu - Remake,Duongg,13191,[],Giống Như Mùa Thu (Remake),2022-12-17,1,211,False,25
2E9MvBliNqogcudt5eTYOe,Chẳng Còn Ngày Mai,Duongg,13191,[],Chẳng Còn Ngày Mai,2023-01-03,1,205,False,24
5pkhVHF0CJDORwSRVHLupv,Điều Chưa Nói,Duongg,13191,[],Điều Chưa Nói,2022-07-18,1,205,False,20
053aL1n6oKMqnaLZxK3iZu,Vì Đã Lỡ,Duongg,13191,[],Vì Đã Lỡ,2020-10-06,1,245,True,15
4w2hTyBFpA7tfIpQLkHsCB,Như Là Tia Nắng,Duongg,13191,[],Như Là Tia Nắng,2022-04-22,1,200,False,13
